,temp,out/in,date,year,month,day,weekday,hour
60486,30,In,2018-12-09 04:27:00,2018,12,9,6,4
60489,30,In,2018-12-09 04:27:00,2018,12,9,6,4
60490,31,In,2018-12-09 04:27:00,2018,12,9,6,4
60491,30,In,2018-12-09 04:27:00,2018,12,9,6,4
60492,31,In,2018-12-09 04:27:00,2018,12,9,6,4
60493,30,In,2018-12-09 04:27:00,2018,12,9,6,4
60495,31,In,2018-12-09 04:27:00,2018,12,9,6,4
60487,31,In,2018-12-09 04:27:00,2018,12,9,6,4
60477,31,In,2018-12-09 04:28:00,2018,12,9,6,4
60479,30,In,2018-12-09 04:28:00,2018,12,9,6,4
60468,31,In,2018-12-09 04:29:00,2018,12,9,6,4
60467,31,In,2018-12-09 04:29:00,2018,12,9,6,4
60469,31,In,2018-12-09 04:29:00,2018,12,9,6,4
60471,31,In,2018-12-09 04:29:00,2018,12,9,6,4
60470,31,In,2018-12-09 04:29:00,2018,12,9,6,4
60466,31,In,2018-12-09 04:30:00,2018,12,9,6,4
60465,31,In,2018-12-09 04:30:00,2018,12,9,6,4
60459,31,In,2018-12-09 04:31:00,2018,12,9,6,4
60443,31,In,2018-12-09 04:32:00,2018,12,9,6,4
60444,30,In,2018-12-09 04:32:00,2018,12,9,6,4
60445,31,In,2018-12-09 04:32:00,2018,12,9,6,4
60446,30,In,2018-12-09 04:32:00,2018,12,9,6,4
60447,31,In,2018-12-09 04:32:00,2018,12,9,6,4
60452,30,In,2018-12-09 04:32:00,2018,12,9,6,4
60451,31,In,2018-12-09 04:32:00,2018,12,9,6,4
60448,30,In,2018-12-09 04:32:00,2018,12,9,6,4
60422,30,In,2018-12-09 04:33:00,2018,12,9,6,4
60425,31,In,2018-12-09 04:33:00,2018,12,9,6,4
60426,30,In,2018-12-09 04:33:00,2018,12,9,6,4
60427,31,In,2018-12-09 04:33:00,2018,12,9,6,4
60428,30,In,2018-12-09 04:33:00,2018,12,9,6,4
60429,31,In,2018-12-09 04:33:00,2018,12,9,6,4
60432,31,In,2018-12-09 04:33:00,2018,12,9,6,4
60431,30,In,2018-12-09 04:33:00,2018,12,9,6,4
60433,30,In,2018-12-09 04:33:00,2018,12,9,6,4
60436,31,In,2018-12-09 04:33:00,2018,12,9,6,4
60438,30,In,2018-12-09 04:33:00,2018,12,9,6,4
60439,31,In,2018-12-09 04:33:00,2018,12,9,6,4
60440,30,In,2018-12-09 04:33:00,2018,12,9,6,4
60403,31,In,2018-12-09 04:34:00,2018,12,9,6,4
60402,30,In,2018-12-09 04:34:00,2018,12,9,6,4
60404,30,In,2018-12-09 04:34:00,2018,12,9,6,4
60405,31,In,2018-12-09 04:34:00,2018,12,9,6,4
60406,30,In,2018-12-09 04:34:00,2018,12,9,6,4
60407,31,In,2018-12-09 04:34:00,2018,12,9,6,4
60408,30,In,2018-12-09 04:34:00,2018,12,9,6,4
60409,31,In,2018-12-09 04:34:00,2018,12,9,6,4
60411,31,In,2018-12-09 04:34:00,2018,12,9,6,4
60412,30,In,2018-12-09 04:34:00,2018,12,9,6,4
60413,31,In,2018-12-09 04:34:00,2018,12,9,6,4
60410,30,In,2018-12-09 04:34:00,2018,12,9,6,4
60415,31,In,2018-12-09 04:34:00,2018,12,9,6,4
60417,30,In,2018-12-09 04:34:00,2018,12,9,6,4
60420,31,In,2018-12-09 04:34:00,2018,12,9,6,4
60414,30,In,2018-12-09 04:34:00,2018,12,9,6,4
60390,31,In,2018-12-09 04:35:00,2018,12,9,6,4
60391,30,In,2018-12-09 04:35:00,2018,12,9,6,4
60400,30,In,2018-12-09 04:35:00,2018,12,9,6,4
60396,31,In,2018-12-09 04:35:00,2018,12,9,6,4
60397,30,In,2018-12-09 04:35:00,2018,12,9,6,4
60399,31,In,2018-12-09 04:35:00,2018,12,9,6,4
60401,31,In,2018-12-09 04:35:00,2018,12,9,6,4
60394,31,In,2018-12-09 04:35:00,2018,12,9,6,4
60374,30,In,2018-12-09 04:37:00,2018,12,9,6,4
60373,31,In,2018-12-09 04:37:00,2018,12,9,6,4
60369,31,In,2018-12-09 04:38:00,2018,12,9,6,4
60363,30,In,2018-12-09 04:41:00,2018,12,9,6,4
60362,31,In,2018-12-09 04:41:00,2018,12,9,6,4
60359,31,In,2018-12-09 04:44:00,2018,12,9,6,4
60355,31,In,2018-12-09 04:45:00,2018,12,9,6,4
60349,31,In,2018-12-09 04:47:00,2018,12,9,6,4
60341,31,In,2018-12-09 04:49:00,2018,12,9,6,4
60342,31,In,2018-12-09 04:49:00,2018,12,9,6,4
60338,31,In,2018-12-09 04:50:00,2018,12,9,6,4
60337,31,In,2018-12-09 04:50:00,2018,12,9,6,4
60335,31,In,2018-12-09 04:50:00,2018,12,9,6,4
60334,31,In,2018-12-09 04:50:00,2018,12,9,6,4
60333,31,In,2018-12-09 04:50:00,2018,12,9,6,4
60327,31,In,2018-12-09 04:51:00,2018,12,9,6,4
60319,31,In,2018-12-09 04:52:00,2018,12,9,6,4
60321,31,In,2018-12-09 04:52:00,2018,12,9,6,4
60325,31,In,2018-12-09 04:52:00,2018,12,9,6,4
60284,31,In,2018-12-09 04:55:00,2018,12,9,6,4
60285,31,In,2018-12-09 04:55:00,2018,12,9,6,4
60244,31,In,2018-12-09 04:58:00,2018,12,9,6,4
60241,31,In,2018-12-09 04:58:00,2018,12,9,6,4
60246,31,In,2018-12-09 04:58:00,2018,12,9,6,4
60239,31,In,2018-12-09 04:59:00,2018,12,9,6,4
60218,31,In,2018-12-09 05:00:00,2018,12,9,6,5
60194,32,In,2018-12-09 05:02:00,2018,12,9,6,5
60193,31,In,2018-12-09 05:02:00,2018,12,9,6,5
60197,31,In,2018-12-09 05:02:00,2018,12,9,6,5
60199,32,In,2018-12-09 05:02:00,2018,12,9,6,5
60175,31,In,2018-12-09 05:03:00,2018,12,9,6,5
60169,31,In,2018-12-09 05:03:00,2018,12,9,6,5
60171,31,In,2018-12-09 05:03:00,2018,12,9,6,5
60170,32,In,2018-12-09 05:03:00,2018,12,9,6,5
60172,32,In,2018-12-09 05:03:00,2018,12,9,6,5
60180,31,In,2018-12-09 05:03:00,2018,12,9,6,5
60181,32,In,2018-12-09 05:03:00,2018,12,9,6,5
60183,31,In,2018-12-09 05:03:00,2018,12,9,6,5
60185,32,In,2018-12-09 05:03:00,2018,12,9,6,5
60179,32,In,2018-12-09 05:03:00,2018,12,9,6,5
60156,32,In,2018-12-09 05:04:00,2018,12,9,6,5
60155,31,In,2018-12-09 05:04:00,2018,12,9,6,5
60154,32,In,2018-12-09 05:04:00,2018,12,9,6,5
60153,31,In,2018-12-09 05:04:00,2018,12,9,6,5
60149,32,In,2018-12-09 05:04:00,2018,12,9,6,5
60151,32,In,2018-12-09 05:04:00,2018,12,9,6,5
60150,31,In,2018-12-09 05:04:00,2018,12,9,6,5
60152,31,In,2018-12-09 05:04:00,2018,12,9,6,5
60157,31,In,2018-12-09 05:04:00,2018,12,9,6,5
60166,32,In,2018-12-09 05:04:00,2018,12,9,6,5
60159,32,In,2018-12-09 05:04:00,2018,12,9,6,5
60160,31,In,2018-12-09 05:04:00,2018,12,9,6,5
60161,32,In,2018-12-09 05:04:00,2018,12,9,6,5
60162,31,In,2018-12-09 05:04:00,2018,12,9,6,5
60163,32,In,2018-12-09 05:04:00,2018,12,9,6,5
60165,31,In,2018-12-09 05:04:00,2018,12,9,6,5
60167,31,In,2018-12-09 05:04:00,2018,12,9,6,5
60168,32,In,2018-12-09 05:04:00,2018,12,9,6,5
60139,32,In,2018-12-09 05:05:00,2018,12,9,6,5
60140,31,In,2018-12-09 05:05:00,2018,12,9,6,5
60141,32,In,2018-12-09 05:05:00,2018,12,9,6,5
60142,31,In,2018-12-09 05:05:00,2018,12,9,6,5
60147,31,In,2018-12-09 05:05:00,2018,12,9,6,5
60144,32,In,2018-12-09 05:05:00,2018,12,9,6,5
60145,32,In,2018-12-09 05:05:00,2018,12,9,6,5
60146,32,In,2018-12-09 05:05:00,2018,12,9,6,5
60148,32,In,2018-12-09 05:05:00,2018,12,9,6,5
60143,32,In,2018-12-09 05:05:00,2018,12,9,6,5
60128,32,In,2018-12-09 05:06:00,2018,12,9,6,5
60127,31,In,2018-12-09 05:06:00,2018,12,9,6,5
60129,31,In,2018-12-09 05:06:00,2018,12,9,6,5
60126,32,In,2018-12-09 05:06:00,2018,12,9,6,5
60130,32,In,2018-12-09 05:06:00,2018,12,9,6,5
60137,32,In,2018-12-09 05:06:00,2018,12,9,6,5
60132,32,In,2018-12-09 05:06:00,2018,12,9,6,5
60133,31,In,2018-12-09 05:06:00,2018,12,9,6,5
60135,32,In,2018-12-09 05:06:00,2018,12,9,6,5
60136,31,In,2018-12-09 05:06:00,2018,12,9,6,5
60138,31,In,2018-12-09 05:06:00,2018,12,9,6,5
60131,31,In,2018-12-09 05:06:00,2018,12,9,6,5
60111,32,In,2018-12-09 05:07:00,2018,12,9,6,5
60112,31,In,2018-12-09 05:07:00,2018,12,9,6,5
60115,32,In,2018-12-09 05:07:00,2018,12,9,6,5
60116,31,In,2018-12-09 05:07:00,2018,12,9,6,5
60117,32,In,2018-12-09 05:07:00,2018,12,9,6,5
60119,32,In,2018-12-09 05:07:00,2018,12,9,6,5
60120,31,In,2018-12-09 05:07:00,2018,12,9,6,5
60124,32,In,2018-12-09 05:07:00,2018,12,9,6,5
60121,32,In,2018-12-09 05:07:00,2018,12,9,6,5
60122,32,In,2018-12-09 05:07:00,2018,12,9,6,5
60123,31,In,2018-12-09 05:07:00,2018,12,9,6,5
60118,31,In,2018-12-09 05:07:00,2018,12,9,6,5
60102,32,In,2018-12-09 05:08:00,2018,12,9,6,5
60103,31,In,2018-12-09 05:08:00,2018,12,9,6,5
60104,32,In,2018-12-09 05:08:00,2018,12,9,6,5
60105,31,In,2018-12-09 05:08:00,2018,12,9,6,5
60108,32,In,2018-12-09 05:08:00,2018,12,9,6,5
60109,31,In,2018-12-09 05:08:00,2018,12,9,6,5
60110,32,In,2018-12-09 05:08:00,2018,12,9,6,5
60106,32,In,2018-12-09 05:08:00,2018,12,9,6,5
60094,32,In,2018-12-09 05:09:00,2018,12,9,6,5
60092,32,In,2018-12-09 05:09:00,2018,12,9,6,5
60093,32,In,2018-12-09 05:09:00,2018,12,9,6,5
60095,32,In,2018-12-09 05:09:00,2018,12,9,6,5
60100,32,In,2018-12-09 05:09:00,2018,12,9,6,5
60097,32,In,2018-12-09 05:09:00,2018,12,9,6,5
60098,32,In,2018-12-09 05:09:00,2018,12,9,6,5
60096,32,In,2018-12-09 05:09:00,2018,12,9,6,5
60078,32,In,2018-12-09 05:10:00,2018,12,9,6,5
60079,32,In,2018-12-09 05:10:00,2018,12,9,6,5
60080,31,In,2018-12-09 05:10:00,2018,12,9,6,5
60081,32,In,2018-12-09 05:10:00,2018,12,9,6,5
60082,32,In,2018-12-09 05:10:00,2018,12,9,6,5
60087,32,In,2018-12-09 05:10:00,2018,12,9,6,5
60088,32,In,2018-12-09 05:10:00,2018,12,9,6,5
60089,32,In,2018-12-09 05:10:00,2018,12,9,6,5
60090,32,In,2018-12-09 05:10:00,2018,12,9,6,5
60091,32,In,2018-12-09 05:10:00,2018,12,9,6,5
60077,31,In,2018-12-09 05:11:00,2018,12,9,6,5
60076,32,In,2018-12-09 05:11:00,2018,12,9,6,5
60074,32,In,2018-12-09 05:11:00,2018,12,9,6,5
60066,32,In,2018-12-09 05:12:00,2018,12,9,6,5
60067,31,In,2018-12-09 05:12:00,2018,12,9,6,5
60068,32,In,2018-12-09 05:12:00,2018,12,9,6,5
60069,32,In,2018-12-09 05:12:00,2018,12,9,6,5
60070,32,In,2018-12-09 05:12:00,2018,12,9,6,5
60065,31,In,2018-12-09 05:13:00,2018,12,9,6,5
60064,32,In,2018-12-09 05:13:00,2018,12,9,6,5
60063,33,In,2018-12-09 05:14:00,2018,12,9,6,5
60062,32,In,2018-12-09 05:14:00,2018,12,9,6,5
60061,32,In,2018-12-09 05:14:00,2018,12,9,6,5
60054,32,In,2018-12-09 05:15:00,2018,12,9,6,5
60055,31,In,2018-12-09 05:15:00,2018,12,9,6,5
60056,32,In,2018-12-09 05:15:00,2018,12,9,6,5
60058,32,In,2018-12-09 05:15:00,2018,12,9,6,5
60059,32,In,2018-12-09 05:15:00,2018,12,9,6,5
60060,32,In,2018-12-09 05:15:00,2018,12,9,6,5
60057,32,In,2018-12-09 05:15:00,2018,12,9,6,5
60051,32,In,2018-12-09 05:16:00,2018,12,9,6,5
60041,32,In,2018-12-09 05:17:00,2018,12,9,6,5
60042,31,In,2018-12-09 05:17:00,2018,12,9,6,5
60043,32,In,2018-12-09 05:17:00,2018,12,9,6,5
60047,32,In,2018-12-09 05:17:00,2018,12,9,6,5
60045,32,In,2018-12-09 05:17:00,2018,12,9,6,5
60048,31,In,2018-12-09 05:17:00,2018,12,9,6,5
60037,32,In,2018-12-09 05:19:00,2018,12,9,6,5
60038,32,In,2018-12-09 05:19:00,2018,12,9,6,5
60039,31,In,2018-12-09 05:19:00,2018,12,9,6,5
60035,32,In,2018-12-09 05:22:00,2018,12,9,6,5
60034,32,In,2018-12-09 05:22:00,2018,12,9,6,5
60030,32,In,2018-12-09 05:23:00,2018,12,9,6,5
60025,32,In,2018-12-09 05:24:00,2018,12,9,6,5
60021,32,In,2018-12-09 05:25:00,2018,12,9,6,5
60022,32,In,2018-12-09 05:25:00,2018,12,9,6,5
60016,32,In,2018-12-09 05:26:00,2018,12,9,6,5
60015,32,In,2018-12-09 05:26:00,2018,12,9,6,5
60014,32,In,2018-12-09 05:26:00,2018,12,9,6,5
60013,32,In,2018-12-09 05:26:00,2018,12,9,6,5
60012,31,In,2018-12-09 05:26:00,2018,12,9,6,5
60011,32,In,2018-12-09 05:26:00,2018,12,9,6,5
60003,32,In,2018-12-09 05:27:00,2018,12,9,6,5
60009,32,In,2018-12-09 05:27:00,2018,12,9,6,5
60007,32,In,2018-12-09 05:27:00,2018,12,9,6,5
60008,31,In,2018-12-09 05:27:00,2018,12,9,6,5
60010,31,In,2018-12-09 05:27:00,2018,12,9,6,5
60000,32,In,2018-12-09 05:29:00,2018,12,9,6,5
59993,32,In,2018-12-09 05:30:00,2018,12,9,6,5
59995,32,In,2018-12-09 05:30:00,2018,12,9,6,5
59998,32,In,2018-12-09 05:30:00,2018,12,9,6,5
59999,32,In,2018-12-09 05:30:00,2018,12,9,6,5
59996,32,In,2018-12-09 05:30:00,2018,12,9,6,5
59992,32,In,2018-12-09 05:31:00,2018,12,9,6,5
59991,32,In,2018-12-09 05:32:00,2018,12,9,6,5
59990,32,In,2018-12-09 05:32:00,2018,12,9,6,5
59988,32,In,2018-12-09 05:33:00,2018,12,9,6,5
59987,32,In,2018-12-09 05:33:00,2018,12,9,6,5
59984,32,In,2018-12-09 05:34:00,2018,12,9,6,5
59973,32,In,2018-12-09 05:37:00,2018,12,9,6,5
59975,32,In,2018-12-09 05:37:00,2018,12,9,6,5
59972,32,In,2018-12-09 05:38:00,2018,12,9,6,5
59963,32,In,2018-12-09 05:39:00,2018,12,9,6,5
59960,32,In,2018-12-09 05:39:00,2018,12,9,6,5
59962,32,In,2018-12-09 05:39:00,2018,12,9,6,5
59964,32,In,2018-12-09 05:39:00,2018,12,9,6,5
59961,32,In,2018-12-09 05:39:00,2018,12,9,6,5
59966,32,In,2018-12-09 05:39:00,2018,12,9,6,5
59969,32,In,2018-12-09 05:39:00,2018,12,9,6,5
59965,32,In,2018-12-09 05:39:00,2018,12,9,6,5
59967,32,In,2018-12-09 05:39:00,2018,12,9,6,5
59951,31,In,2018-12-09 05:40:00,2018,12,9,6,5
59952,32,In,2018-12-09 05:40:00,2018,12,9,6,5
59954,32,In,2018-12-09 05:40:00,2018,12,9,6,5
59956,32,In,2018-12-09 05:40:00,2018,12,9,6,5
59958,32,In,2018-12-09 05:40:00,2018,12,9,6,5
59942,32,In,2018-12-09 05:42:00,2018,12,9,6,5
59943,31,In,2018-12-09 05:42:00,2018,12,9,6,5
59937,31,In,2018-12-09 05:43:00,2018,12,9,6,5
59936,32,In,2018-12-09 05:43:00,2018,12,9,6,5
59935,32,In,2018-12-09 05:43:00,2018,12,9,6,5
59934,32,In,2018-12-09 05:43:00,2018,12,9,6,5
59933,31,In,2018-12-09 05:43:00,2018,12,9,6,5
59938,32,In,2018-12-09 05:43:00,2018,12,9,6,5
59939,31,In,2018-12-09 05:43:00,2018,12,9,6,5
59923,32,In,2018-12-09 05:44:00,2018,12,9,6,5
59929,31,In,2018-12-09 05:44:00,2018,12,9,6,5
59931,32,In,2018-12-09 05:44:00,2018,12,9,6,5
59922,31,In,2018-12-09 05:44:00,2018,12,9,6,5
59921,32,In,2018-12-09 05:44:00,2018,12,9,6,5
59920,31,In,2018-12-09 05:44:00,2018,12,9,6,5
59919,32,In,2018-12-09 05:44:00,2018,12,9,6,5
59924,31,In,2018-12-09 05:44:00,2018,12,9,6,5
59927,32,In,2018-12-09 05:44:00,2018,12,9,6,5
59910,31,In,2018-12-09 05:45:00,2018,12,9,6,5
59917,32,In,2018-12-09 05:45:00,2018,12,9,6,5
59916,31,In,2018-12-09 05:45:00,2018,12,9,6,5
59915,32,In,2018-12-09 05:45:00,2018,12,9,6,5
59914,31,In,2018-12-09 05:45:00,2018,12,9,6,5
59913,32,In,2018-12-09 05:45:00,2018,12,9,6,5
59912,31,In,2018-12-09 05:45:00,2018,12,9,6,5
59911,32,In,2018-12-09 05:45:00,2018,12,9,6,5
59918,31,In,2018-12-09 05:45:00,2018,12,9,6,5
59901,32,In,2018-12-09 05:46:00,2018,12,9,6,5
59902,32,In,2018-12-09 05:46:00,2018,12,9,6,5
59904,32,In,2018-12-09 05:46:00,2018,12,9,6,5
59905,31,In,2018-12-09 05:46:00,2018,12,9,6,5
59906,32,In,2018-12-09 05:46:00,2018,12,9,6,5
59907,31,In,2018-12-09 05:46:00,2018,12,9,6,5
59908,32,In,2018-12-09 05:46:00,2018,12,9,6,5
59909,32,In,2018-12-09 05:46:00,2018,12,9,6,5
59903,32,In,2018-12-09 05:46:00,2018,12,9,6,5
59896,31,In,2018-12-09 05:47:00,2018,12,9,6,5
59895,32,In,2018-12-09 05:47:00,2018,12,9,6,5
59888,32,In,2018-12-09 05:48:00,2018,12,9,6,5
59891,32,In,2018-12-09 05:48:00,2018,12,9,6,5
59875,32,In,2018-12-09 05:50:00,2018,12,9,6,5
59873,32,In,2018-12-09 05:50:00,2018,12,9,6,5
59876,32,In,2018-12-09 05:50:00,2018,12,9,6,5
59877,32,In,2018-12-09 05:50:00,2018,12,9,6,5
59879,32,In,2018-12-09 05:50:00,2018,12,9,6,5
59880,32,In,2018-12-09 05:50:00,2018,12,9,6,5
59858,32,In,2018-12-09 05:52:00,2018,12,9,6,5
59843,32,In,2018-12-09 05:53:00,2018,12,9,6,5
59856,32,In,2018-12-09 05:53:00,2018,12,9,6,5
59838,32,In,2018-12-09 05:54:00,2018,12,9,6,5
59831,32,In,2018-12-09 05:55:00,2018,12,9,6,5
59828,32,In,2018-12-09 05:55:00,2018,12,9,6,5
59758,32,In,2018-12-09 06:00:00,2018,12,9,6,6
59748,33,In,2018-12-09 06:00:00,2018,12,9,6,6
59751,32,In,2018-12-09 06:00:00,2018,12,9,6,6
59752,32,In,2018-12-09 06:00:00,2018,12,9,6,6
59749,33,In,2018-12-09 06:00:00,2018,12,9,6,6
59753,33,In,2018-12-09 06:00:00,2018,12,9,6,6
59760,33,In,2018-12-09 06:00:00,2018,12,9,6,6
59756,33,In,2018-12-09 06:00:00,2018,12,9,6,6
59761,32,In,2018-12-09 06:00:00,2018,12,9,6,6
59769,32,In,2018-12-09 06:00:00,2018,12,9,6,6
59768,33,In,2018-12-09 06:00:00,2018,12,9,6,6
59771,33,In,2018-12-09 06:00:00,2018,12,9,6,6
59764,32,In,2018-12-09 06:00:00,2018,12,9,6,6
59767,32,In,2018-12-09 06:00:00,2018,12,9,6,6
59745,32,In,2018-12-09 06:01:00,2018,12,9,6,6
59744,33,In,2018-12-09 06:01:00,2018,12,9,6,6
59725,33,In,2018-12-09 06:03:00,2018,12,9,6,6
59726,33,In,2018-12-09 06:03:00,2018,12,9,6,6
59731,32,In,2018-12-09 06:03:00,2018,12,9,6,6
59729,33,In,2018-12-09 06:03:00,2018,12,9,6,6
59733,33,In,2018-12-09 06:03:00,2018,12,9,6,6
59734,33,In,2018-12-09 06:03:00,2018,12,9,6,6
59735,33,In,2018-12-09 06:03:00,2018,12,9,6,6
59736,33,In,2018-12-09 06:03:00,2018,12,9,6,6
59732,33,In,2018-12-09 06:03:00,2018,12,9,6,6
59723,32,In,2018-12-09 06:04:00,2018,12,9,6,6
59722,33,In,2018-12-09 06:04:00,2018,12,9,6,6
59721,33,In,2018-12-09 06:04:00,2018,12,9,6,6
59714,33,In,2018-12-09 06:05:00,2018,12,9,6,6
59712,33,In,2018-12-09 06:05:00,2018,12,9,6,6
59715,33,In,2018-12-09 06:05:00,2018,12,9,6,6
59713,32,In,2018-12-09 06:05:00,2018,12,9,6,6
59717,33,In,2018-12-09 06:05:00,2018,12,9,6,6
59716,33,In,2018-12-09 06:05:00,2018,12,9,6,6
59698,33,In,2018-12-09 06:07:00,2018,12,9,6,6
59697,33,In,2018-12-09 06:07:00,2018,12,9,6,6
59694,33,In,2018-12-09 06:09:00,2018,12,9,6,6
59685,33,In,2018-12-09 06:10:00,2018,12,9,6,6
59692,32,In,2018-12-09 06:10:00,2018,12,9,6,6
59691,33,In,2018-12-09 06:10:00,2018,12,9,6,6
59690,33,In,2018-12-09 06:10:00,2018,12,9,6,6
59689,32,In,2018-12-09 06:10:00,2018,12,9,6,6
59688,33,In,2018-12-09 06:10:00,2018,12,9,6,6
59687,33,In,2018-12-09 06:10:00,2018,12,9,6,6
59686,32,In,2018-12-09 06:10:00,2018,12,9,6,6
59683,32,In,2018-12-09 06:10:00,2018,12,9,6,6
59682,33,In,2018-12-09 06:10:00,2018,12,9,6,6
59668,33,In,2018-12-09 06:11:00,2018,12,9,6,6
59672,32,In,2018-12-09 06:11:00,2018,12,9,6,6
59671,32,In,2018-12-09 06:11:00,2018,12,9,6,6
59673,33,In,2018-12-09 06:11:00,2018,12,9,6,6
59677,33,In,2018-12-09 06:11:00,2018,12,9,6,6
59675,33,In,2018-12-09 06:11:00,2018,12,9,6,6
59676,32,In,2018-12-09 06:11:00,2018,12,9,6,6
59678,32,In,2018-12-09 06:11:00,2018,12,9,6,6
59679,32,In,2018-12-09 06:11:00,2018,12,9,6,6
59680,33,In,2018-12-09 06:11:00,2018,12,9,6,6
59681,32,In,2018-12-09 06:11:00,2018,12,9,6,6
59674,32,In,2018-12-09 06:11:00,2018,12,9,6,6
59664,32,In,2018-12-09 06:12:00,2018,12,9,6,6
59663,33,In,2018-12-09 06:12:00,2018,12,9,6,6
59662,32,In,2018-12-09 06:12:00,2018,12,9,6,6
59661,32,In,2018-12-09 06:12:00,2018,12,9,6,6
59657,32,In,2018-12-09 06:13:00,2018,12,9,6,6
59643,32,In,2018-12-09 06:14:00,2018,12,9,6,6
59648,32,In,2018-12-09 06:14:00,2018,12,9,6,6
59651,32,In,2018-12-09 06:14:00,2018,12,9,6,6
59653,33,In,2018-12-09 06:14:00,2018,12,9,6,6
59635,32,In,2018-12-09 06:15:00,2018,12,9,6,6
59634,32,In,2018-12-09 06:15:00,2018,12,9,6,6
59627,32,In,2018-12-09 06:16:00,2018,12,9,6,6
59628,33,In,2018-12-09 06:16:00,2018,12,9,6,6
59629,32,In,2018-12-09 06:16:00,2018,12,9,6,6
59632,33,In,2018-12-09 06:16:00,2018,12,9,6,6
59631,32,In,2018-12-09 06:16:00,2018,12,9,6,6
59630,33,In,2018-12-09 06:16:00,2018,12,9,6,6
59619,32,In,2018-12-09 06:17:00,2018,12,9,6,6
59626,33,In,2018-12-09 06:17:00,2018,12,9,6,6
59625,32,In,2018-12-09 06:17:00,2018,12,9,6,6
59624,33,In,2018-12-09 06:17:00,2018,12,9,6,6
59623,32,In,2018-12-09 06:17:00,2018,12,9,6,6
59622,33,In,2018-12-09 06:17:00,2018,12,9,6,6
59621,32,In,2018-12-09 06:17:00,2018,12,9,6,6
59620,33,In,2018-12-09 06:17:00,2018,12,9,6,6
59618,33,In,2018-12-09 06:17:00,2018,12,9,6,6
59617,32,In,2018-12-09 06:17:00,2018,12,9,6,6
59616,33,In,2018-12-09 06:17:00,2018,12,9,6,6
59615,32,In,2018-12-09 06:17:00,2018,12,9,6,6
59614,33,In,2018-12-09 06:17:00,2018,12,9,6,6
59603,33,In,2018-12-09 06:18:00,2018,12,9,6,6
59604,32,In,2018-12-09 06:18:00,2018,12,9,6,6
59607,33,In,2018-12-09 06:18:00,2018,12,9,6,6
59608,33,In,2018-12-09 06:18:00,2018,12,9,6,6
59609,32,In,2018-12-09 06:18:00,2018,12,9,6,6
59610,33,In,2018-12-09 06:18:00,2018,12,9,6,6
59611,32,In,2018-12-09 06:18:00,2018,12,9,6,6
59612,33,In,2018-12-09 06:18:00,2018,12,9,6,6
59613,32,In,2018-12-09 06:18:00,2018,12,9,6,6
59606,33,In,2018-12-09 06:18:00,2018,12,9,6,6
59595,33,In,2018-12-09 06:20:00,2018,12,9,6,6
59598,33,In,2018-12-09 06:20:00,2018,12,9,6,6
59597,33,In,2018-12-09 06:20:00,2018,12,9,6,6
59594,33,In,2018-12-09 06:21:00,2018,12,9,6,6
59589,33,In,2018-12-09 06:22:00,2018,12,9,6,6
59588,33,In,2018-12-09 06:23:00,2018,12,9,6,6
59587,33,In,2018-12-09 06:23:00,2018,12,9,6,6
59586,33,In,2018-12-09 06:23:00,2018,12,9,6,6
59584,33,In,2018-12-09 06:23:00,2018,12,9,6,6
59580,33,In,2018-12-09 06:24:00,2018,12,9,6,6
59579,33,In,2018-12-09 06:24:00,2018,12,9,6,6
59581,33,In,2018-12-09 06:24:00,2018,12,9,6,6
59561,33,In,2018-12-09 06:25:00,2018,12,9,6,6
59563,33,In,2018-12-09 06:25:00,2018,12,9,6,6
59568,33,In,2018-12-09 06:25:00,2018,12,9,6,6
59569,33,In,2018-12-09 06:25:00,2018,12,9,6,6
59557,33,In,2018-12-09 06:26:00,2018,12,9,6,6
59530,33,In,2018-12-09 06:28:00,2018,12,9,6,6
59518,33,In,2018-12-09 06:29:00,2018,12,9,6,6
59520,33,In,2018-12-09 06:29:00,2018,12,9,6,6
59522,33,In,2018-12-09 06:29:00,2018,12,9,6,6
59529,33,In,2018-12-09 06:29:00,2018,12,9,6,6
59503,33,In,2018-12-09 06:30:00,2018,12,9,6,6
59505,33,In,2018-12-09 06:30:00,2018,12,9,6,6
59502,33,In,2018-12-09 06:30:00,2018,12,9,6,6
59481,33,In,2018-12-09 06:32:00,2018,12,9,6,6
59466,33,In,2018-12-09 06:33:00,2018,12,9,6,6
59467,33,In,2018-12-09 06:33:00,2018,12,9,6,6
59468,34,In,2018-12-09 06:33:00,2018,12,9,6,6
59469,33,In,2018-12-09 06:33:00,2018,12,9,6,6
59470,33,In,2018-12-09 06:33:00,2018,12,9,6,6
59471,33,In,2018-12-09 06:33:00,2018,12,9,6,6
59454,33,In,2018-12-09 06:36:00,2018,12,9,6,6
59455,33,In,2018-12-09 06:36:00,2018,12,9,6,6
59456,33,In,2018-12-09 06:36:00,2018,12,9,6,6
59453,33,In,2018-12-09 06:37:00,2018,12,9,6,6
59452,32,In,2018-12-09 06:37:00,2018,12,9,6,6
59451,33,In,2018-12-09 06:37:00,2018,12,9,6,6
59450,32,In,2018-12-09 06:38:00,2018,12,9,6,6
59449,33,In,2018-12-09 06:38:00,2018,12,9,6,6
59448,33,In,2018-12-09 06:39:00,2018,12,9,6,6
59443,32,In,2018-12-09 06:39:00,2018,12,9,6,6
